Main_Title,Sub_Title,Venue,Fees,Date
Healthcare Procurement and Supply Chain Management,"Managing Waste, Quality and Cost Performance",Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Healthcare Procurement and Supply Chain Management,"Managing Waste, Quality and Cost Performance",London - UK,"$ 5,950",22 - 26 Jun 2026
Healthcare Procurement and Supply Chain Management,"Managing Waste, Quality and Cost Performance",London - UK,"$ 5,950",09 - 13 Nov 2026
Healthcare Procurement and Supply Chain Management,"Managing Waste, Quality and Cost Performance",Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Healthcare Procurement and Supply Chain Management,"Managing Waste, Quality and Cost Performance",Online,"$ 3,950",10 - 14 Nov 2025
Healthcare Procurement and Supply Chain Management,"Managing Waste, Quality and Cost Performance",Online,"$ 3,950",09 - 13 Nov 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,London - UK,"$ 5,950",03 - 07 Nov 2025
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Houston - USA,"$ 6,950",10 - 14 Nov 2025
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,London - UK,"$ 5,950",20 - 24 Jul 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Accra - Ghana,"$ 5,950",21 - 25 Sep 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,London - UK,"$ 5,950",02 - 06 Nov 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Houston - USA,"$ 7,950",09 - 13 Nov 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Online,"$ 3,950",10 - 14 Nov 2025
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Online,"$ 3,950",30 Mar - 03 Apr 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Online,"$ 3,950",09 - 13 Nov 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",London - UK,"$ 5,950",10 - 14 Nov 2025
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Dubai - UAE,"$ 5,950",18 - 22 May 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Istanbul - Turkey,"$ 5,950",20 - 24 Jul 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Dubai - UAE,"$ 5,950",07 - 11 Sep 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",London - UK,"$ 5,950",09 - 13 Nov 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Online,"$ 3,950",07 - 11 Sep 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",10 - 14 Nov 2025
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",23 - 27 Mar 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",09 - 13 Nov 2026
Consultancy & Services Procurement Management,N/A,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
Consultancy & Services Procurement Management,N/A,London - UK,"$ 5,950",22 - 26 Jun 2026
Consultancy & Services Procurement Management,N/A,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,London - UK,"$ 5,950",03 - 07 Nov 2025
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Houston - USA,"$ 6,950",10 - 14 Nov 2025
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,London - UK,"$ 5,950",20 - 24 Jul 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Accra - Ghana,"$ 5,950",21 - 25 Sep 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,London - UK,"$ 5,950",02 - 06 Nov 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Houston - USA,"$ 7,950",09 - 13 Nov 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Online,"$ 3,950",10 - 14 Nov 2025
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Online,"$ 3,950",30 Mar - 03 Apr 2026
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Online,"$ 3,950",09 - 13 Nov 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Abu Dhabi - UAE,"$ 5,950",10 - 14 Aug 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,London - UK,"$ 5,950",17 - 21 Aug 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Lisbon - Portugal,"$ 5,950",07 - 11 Sep 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",09 - 13 Nov 2025
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",22 - 26 Dec 2025
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",20 - 24 Apr 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",09 - 13 Nov 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",London - UK,"$ 5,950",10 - 14 Nov 2025
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Dubai - UAE,"$ 5,950",18 - 22 May 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Istanbul - Turkey,"$ 5,950",20 - 24 Jul 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Dubai - UAE,"$ 5,950",07 - 11 Sep 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",London - UK,"$ 5,950",09 - 13 Nov 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Warehouse & Stores Management,"Essentials for Storage, Capacity, Safety, and Performance Measurement",Online,"$ 3,950",07 - 11 Sep 2026
Excellence in Warehouse and Inventory,"Best Practices for Managing & Improving Warehouse, Inventory and Stock Control Operations",London - UK,"$ 11,900",10 - 21 Nov 2025
Excellence in Warehouse and Inventory,"Best Practices for Managing & Improving Warehouse, Inventory and Stock Control Operations",Dubai - UAE,"$ 11,900",18 - 29 May 2026
Excellence in Warehouse and Inventory,"Best Practices for Managing & Improving Warehouse, Inventory and Stock Control Operations",Istanbul - Turkey,"$ 11,900",20 - 31 Jul 2026
Excellence in Warehouse and Inventory,"Best Practices for Managing & Improving Warehouse, Inventory and Stock Control Operations",Dubai - UAE,"$ 11,900",07 - 18 Sep 2026
Excellence in Warehouse and Inventory,"Best Practices for Managing & Improving Warehouse, Inventory and Stock Control Operations",London - UK,"$ 11,900",09 - 20 Nov 2026
Excellence in Warehouse and Inventory,"Best Practices for Managing & Improving Warehouse, Inventory and Stock Control Operations",Online,"$ 7,900",07 - 18 Sep 2026
Integrated Inventory and Warehouse Management,Understanding the Principles of Applying Appropriate Inventory Methods,Abu Dhabi - UAE,"$ 5,950",17 - 21 Nov 2025
Integrated Inventory and Warehouse Management,Understanding the Principles of Applying Appropriate Inventory Methods,Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
Integrated Inventory and Warehouse Management,Understanding the Principles of Applying Appropriate Inventory Methods,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
Integrated Inventory and Warehouse Management,Understanding the Principles of Applying Appropriate Inventory Methods,Abu Dhabi - UAE,"$ 5,950",16 - 20 Nov 2026
Integrated Inventory and Warehouse Management,Understanding the Principles of Applying Appropriate Inventory Methods,Online,"$ 3,950",10 - 14 Aug 2026
The Effective Buyer,"Effective Purchasing, Supplier Selection & Contract Preparation",Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
The Effective Buyer,"Effective Purchasing, Supplier Selection & Contract Preparation",London - UK,"$ 5,950",22 - 26 Dec 2025
The Effective Buyer,"Effective Purchasing, Supplier Selection & Contract Preparation",Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
The Effective Buyer,"Effective Purchasing, Supplier Selection & Contract Preparation",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
The Effective Buyer,"Effective Purchasing, Supplier Selection & Contract Preparation",London - UK,"$ 5,950",21 - 25 Dec 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Amman - Jordan,"$ 5,950",17 - 21 Nov 2025
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
