Main_Title,Sub_Title,Venue,Fees,Date,Links
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/strategic-awareness-and-business-acumen
Strategic Planning and Execution: Strategy Execution Professional,Turning Strategy into Action and Results,Barcelona,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/strategic-planning-and-execution-turning-strategy-into-action-and-results
Strategic Thinking and Planning for Optimum Success,Enhance Strategic Thinking and Planning Capabilities for Better Decisions Making,Geneva,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/strategic-thinking-and-planning-for-optimum-success
Leadership Skills for Innovation and Results,Harness the future and lead with vision and efficacy,Dubai,"$11,900",15 - 26 Dec 2025,https://glomacs.com/training-course/leadership-skills-for-innovation-and-results
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Amsterdam,"$11,900",15 - 26 Dec 2025,https://glomacs.com/training-course/the-strategy-and-high-impact-leadership-programme
The Complete Strategic & Leadership Insights,Enabling Leaders to Gain Insights for Setting Direction and Developing Strategy that is Aligned Throughout the Organisation,Geneva,"$11,900",15 - 26 Dec 2025,https://glomacs.com/training-course/the-complete-strategic-leadership-insights
Due Diligence: Appraisal and Management of Potential Investors and Partners,Attracting and Sustaining Productive Relationships,Houston,"$13,900",15 - 26 Dec 2025,https://glomacs.com/training-course/due-diligence-appraisal-and-management-of-potential-investors-and-partners
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Oslo,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Leading for Results,Increased performance and achievement of objectives,Dubai,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/leading-for-results
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Paris,"$7,500",22 - 26 Dec 2025,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
Strategic Investment Management,Contemporary Investment Strategies,Online,"$3,950",22 - 26 Dec 2025,https://glomacs.com/training-course/strategic-investment-management
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
Managing Collaborative Development,Due Diligence in Building Investor and Partner Relations,Houston,"$6,950",22 - 26 Dec 2025,https://glomacs.com/training-course/managing-collaborative-development
Planning Specialist,Creating Innovative Strategic Plans in our Volatile World,Dubai,"$7,000",22 - 26 Dec 2025,https://glomacs.com/training-course/planning-specialist
Strategic Planning & Goal Setting,"Setting Business Goals, Targets & Deliverables",Dubai,"$7,000",22 - 26 Dec 2025,https://glomacs.com/training-course/strategic-planning-goal-setting-setting-business-goals-targets-deliverables
Agile Business Strategy and Organisational Development for Sustainable Growth,Creating an Agile Business,Barcelona,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/agile-business-strategy-and-organisational-development-for-sustainable-growth
Sustainable Business Strategy,The Key to a Responsible Organisation,Dubai,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/sustainable-business-strategy
Strategic Planning & Competitive Analysis for Supply Chain,Aligning Supply Chain Strategy with Competitive Business Advantage,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/strategic-planning-competitive-analysis-for-supply-chain
Operations Strategy for Leaders,Driving Excellence in Organizational Operations,Amsterdam,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/operations-strategy-for-leaders
Advanced Commercial Awareness,,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/advanced-commercial-awareness
Leadership Bootcamp,Leadership Beyond Management,Stockholm,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/leadership-bootcamp
Strategic Storytelling for Business Impact,Harnessing the Power of Narrative to Drive Business Engagement and Influence,Amsterdam,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/strategic-storytelling-for-business-impact
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/cpd-professional-certificate-in-management-masterclass
Strategic Investment Management,Contemporary Investment Strategies,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/strategic-investment-management
Management - Masterclass,Improved Management through Leading-Edge Strategies,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/management-masterclass
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Paris,"$7,500",22 - 26 Dec 2025,https://glomacs.com/training-course/strategy-strategic-planning
The Oxford Leadership & Performance Coaching Bootcamp,Building Leadership Capital,Stockholm,"$11,900",22 Dec - 02 Jan 2026,https://glomacs.com/training-course/leadership-performance-coaching-bootcamp
Financial Planning and Budgeting for Performance Management,,Paris,"$11,900",22 Dec - 02 Jan 2026,https://glomacs.com/training-course/financial-planning-and-budgeting-for-performance-management
The Complete Strategy and Leadership Professional,,Paris,"$13,450",22 Dec - 02 Jan 2026,https://glomacs.com/training-course/the-complete-strategy-and-leadership-professional
Agile Business Strategy & Value Creation,"Value Creation Strategy, Agile Strategyand Financial Analysis",Barcelona,"$11,900",22 Dec - 02 Jan 2026,https://glomacs.com/training-course/agile-business-strategy-value-creation
Professional Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-management-in-the-oil-and-gas-business
Strategic Operations Leadership,Aligning Strategies and Operations To Enhance Corporate Values,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-operations-leadership
Strategic Planning and Project Management Reviews,Business Strategic Planning and Implementation,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-planning-and-project-management-reviews
"Developing Strategic Partnerships, Joint Ventures and Consortia","Prospects, Analysis, and Execution",Dubai,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/developing-strategic-partnerships-joint-ventures-and-consortia
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-awareness-and-business-acumen
"Strategic Thinking, Analysis and Planning",Mapping-out Your Best Possible Direction,Paris,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-thinking-analysis-and-planning
Strategic Planning and Execution: Strategy Execution Professional,Turning Strategy into Action and Results,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-planning-and-execution-turning-strategy-into-action-and-results
Strategic Thinking and Planning for Optimum Success,Enhance Strategic Thinking and Planning Capabilities for Better Decisions Making,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-thinking-and-planning-for-optimum-success
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/design-thinking-for-strategic-management
"Strategic Management, Monitoring and Planning for Government and Public Sector",Upgrade your Organization Management to the International Standards,Oslo,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-management-monitoring-and-planning-for-government-and-public-sector
Advanced Professional Certificate in Strategic Management,Strategies for High-Impact Results in a Complex and Changing World,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-management
"Strategic, Operational and Tactical Leadership in the Oil and Gas Industry",Leading Operations and Strategy with Tactical Expertise and Precision,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-operational-and-tactical-leadership-in-the-oil-and-gas-industry
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,Dubai,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
"Developing Strategic Partnerships, Joint Ventures and Consortia","Prospects, Analysis, and Execution",Online,"$3,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/developing-strategic-partnerships-joint-ventures-and-consortia
"Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Casablanca,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Strategy Masterclass,Taking Your Knowledge of Strategy to a Higher Level,Amsterdam,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategy-masterclass
Planning Specialist,Creating Innovative Strategic Plans in our Volatile World,London,"$7,000",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/planning-specialist
Strategic Planning & Goal Setting,"Setting Business Goals, Targets & Deliverables",London,"$7,000",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-planning-goal-setting-setting-business-goals-targets-deliverables
Learning Agility,A Culture of Life-Long Learning,Oslo,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/learning-agility
"Professional Certificate in Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Casablanca,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-leading-through-vuca-volatility-uncertainty-complexity-ambiguity
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,Geneva,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/advanced-strategy-for-directors
Agile Business Strategy and Organisational Development for Sustainable Growth,Creating an Agile Business,Dubai,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/agile-business-strategy-and-organisational-development-for-sustainable-growth
Strategy Masterclass,Taking Your Knowledge of Strategy to a Higher Level,Online,"$3,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategy-masterclass
Certificate in Strategic Project Management,Delivering Projects Successfully and Achieving Strategic Goals,Vienna,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/certificate-in-strategic-project-management
Learning Agility: Agile Learning For HR Professionals,Developing Your Skills and Competencies to Accelerate and Promote People Development,Dubai,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/learning-agility-the-essential-course-for-hr-and-learning-development-professionals
